,CDE,CITY,PA
,CDH,CITY,US
,CDI,CITY,BR
,CDJ,CITY,BR
,CDK,CITY,US
,CDL,CITY,US
,CDN,CITY,US
,CDO,CITY,ZA
,CDP,CITY,IN
,CDQ,CITY,AU
,CDR,CITY,US
,CDS,CITY,US
,CDT,CITY,ES
,CDU,CITY,AU
,CDV,CITY,US
,CDW,CITY,US
,CDY,CITY,PH
,CDZ,CITY,ES
,CEB,CITY,PH
,CEC,CITY,US
,CED,CITY,AU
,CEE,CITY,RU
,CEF,CITY,US
,CEG,CITY,GB
,CEH,CITY,MW
,CEI,CITY,TH
,CEK,CITY,RU
,CEL,CITY,BS
,CEM,CITY,US
,CEN,CITY,MX
,CEO,CITY,AO
,CEP,CITY,BO
,CEQ,CITY,FR
,CER,CITY,FR
,CES,CITY,AU
,CET,CITY,FR
,CEU,CITY,US
,CEV,CITY,US
,CEW,CITY,US
,CEX,CITY,US
,CEY,CITY,US
,CEZ,CITY,US
,CFA,CITY,US
,CFB,CITY,BR
,CFC,CITY,BR
,CFD,CITY,US
,CFE,CITY,FR
,CFF,CITY,AO
,CFG,CITY,CU
,CFH,CITY,AU
,CFI,CITY,AU
,CFK,CITY,DZ
,CFN,CITY,IE
,CFO,CITY,BR
,CFP,CITY,AU
,CFQ,CITY,CA
,CFR,CITY,FR
,CFS,CITY,AU
,CFT,CITY,US
,CFU,CITY,GR
,CFV,CITY,US
,CGA,CITY,US
,CGB,CITY,BR
,CGC,CITY,PG
,CGD,CITY,CN
,CGE,CITY,US
,CGG,CITY,PH
,CGI,CITY,US
,CGJ,CITY,ZM
,CGM,CITY,PH
,CGN,CITY,DE
,CGO,CITY,CN
,CGP,CITY,BD
,CGQ,CITY,CN
,CGR,CITY,BR
,CGS,CITY,US
,CGT,CITY,MR
,CGU,CITY,VE
,CGV,CITY,AU
,CGY,CITY,PH
,CGZ,CITY,US
,CHA,CITY,US
,CHB,CITY,PK
,CHC,CITY,NZ
,CHF,CITY,KR
,CHG,CITY,CN
,CHH,CITY,PE
,CHI,CITY,US
,CHJ,CITY,ZW
,CHK,CITY,US
,CHL,CITY,US
,CHM,CITY,PE
,CHN,CITY,KR
,CHO,CITY,US
,CHP,CITY,US
,CHQ,CITY,GR
,CHR,CITY,FR
,CHS,CITY,US
,CHT,CITY,NZ
,CHU,CITY,US
,CHV,CITY,PT
,CHW,CITY,CN
,CHX,CITY,PA
,CHY,CITY,SB
,CHZ,CITY,US
,CIC,CITY,US
,CID,CITY,US
,CIE,CITY,AU
,CIF,CITY,CN
,CIG,CITY,US
,CIH,CITY,CN
,CII,CITY,TR
,CIJ,CITY,BO
,CIK,CITY,US
,CIL,CITY,US
,CIM,CITY,CO
,CIN,CITY,US
,CIO,CITY,PY
,CIP,CITY,ZM
,CIQ,CITY,GT
,CIR,CITY,US
,CIS,CITY,KI
,CIT,CITY,KZ
,CIV,CITY,US
,CIW,CITY,VC
,CIX,CITY,PE
,CIY,CITY,IT
,CIZ,CITY,BR
,CJA,CITY,PE
,CJB,CITY,IN
,CJC,CITY,CL
,CJD,CITY,CO
,CJH,CITY,CA
,CJJ,CITY,KR
,CJL,CITY,PK
,CJM,CITY,TH
,CJN,CITY,US
,CJS,CITY,MX
,CJT,CITY,MX
,CJU,CITY,KR
,CKA,CITY,US
,CKB,CITY,US
,CKC,CITY,UA
,CKD,CITY,US
,CKE,CITY,US
,CKG,CITY,CN
,CKH,CITY,RU
,CKI,CITY,AU
,CKK,CITY,US
,CKL,CITY,RU
,CKM,CITY,US
,CKN,CITY,US
,CKO,CITY,BR
,CKR,CITY,US
,CKS,CITY,BR
,CKT,CITY,IR
,CKV,CITY,US
,CKW,CITY,AU
,CKX,CITY,US
,CKY,CITY,GN
,CKZ,CITY,TR
,CLA,CITY,BD
,CLC,CITY,US
,CLE,CITY,US
,CLG,CITY,US
,CLH,CITY,AU
,CLI,CITY,US
,CLJ,CITY,RO
,CLL,CITY,US
,CLM,CITY,US
,CLN,CITY,BR
,CLO,CITY,CO
,CLP,CITY,US
,CLQ,CITY,MX
,CLR,CITY,US
,CLS,CITY,US
,CLT,CITY,US
,CLU,CITY,US
,CLV,CITY,BR
,CLW,CITY,US
,CLX,CITY,AR
,CLY,CITY,FR
,CLZ,CITY,VE
,CMA,CITY,AU
,CMB,CITY,LK
,CMC,CITY,BR
,CMD,CITY,AU
,CME,CITY,MX
,CMF,CITY,FR
,CMG,CITY,BR
,CMH,CITY,US
,CMI,CITY,US
,CMJ,CITY,TW
,CMK,CITY,MW
,CML,CITY,AU
,CMM,CITY,GT
,CMO,CITY,SO
,CMP,CITY,BR
,CMQ,CITY,AU
,CMR,CITY,FR
,CMS,CITY,SO
,CMT,CITY,BR
,CMU,CITY,PG
,CMV,CITY,NZ
,CMW,CITY,CU
,CMX,CITY,US
,CMY,CITY,US
,CMZ,CITY,MZ
,CNA,CITY,MX
,CNB,CITY,AU
,CNC,CITY,AU
,CND,CITY,RO
,CNE,CITY,US
,CNG,CITY,FR
,CNH,CITY,US
,CNI,CITY,CN
,CNJ,CITY,AU
,CNK,CITY,US
,CNL,CITY,DK
,CNM,CITY,US
,CNO,CITY,US
,CNP,CITY,GL
,CNQ,CITY,AR
,CNR,CITY,CL
,CNS,CITY,AU
,CNT,CITY,AR
,CNU,CITY,US
,CNV,CITY,BR
,CNX,CITY,TH
,CNY,CITY,US
,CNZ,CITY,AO
,COA,CITY,US
,COB,CITY,AU
,COC,CITY,AR
,COD,CITY,US
,COE,CITY,US
,COG,CITY,CO
,COH,CITY,IN
,COI,CITY,US
,COJ,CITY,AU
,COK,CITY,IN
,COL,CITY,GB
,COM,CITY,US
,CON,CITY,US
,COO,CITY,BJ
,COP,CITY,US
,COQ,CITY,MN
,COR,CITY,AR
,COS,CITY,US
,COT,CITY,US
,COU,CITY,US
,COV,CITY,PT
,COW,CITY,CL
,COX,CITY,BS
,COY,CITY,AU
,COZ,CITY,DO
,CPA,CITY,LR
,CPB,CITY,CO
,CPC,CITY,AR
,CPD,CITY,AU
,CPE,CITY,MX
,CPF,CITY,ID
,CPG,CITY,AR
,CPH,CITY,DK
,CPI,CITY,PG
,CPL,CITY,CO
,CPM,CITY,US
,CPN,CITY,PG
,CPO,CITY,CL
,CPQ,CITY,BR
,CPR,CITY,US
,CPT,CITY,ZA
,CPU,CITY,BR
,CPV,CITY,BR
,CPX,CITY,PR
,CQA,CITY,BR
,CQD,CITY,IR
,CQF,CITY,FR
,CQM,CITY,ES
,CQP,CITY,AU
,CQS,CITY,BR
,CQT,CITY,CO
,CRA,CITY,RO
,CRB,CITY,AU
,CRC,CITY,CO
,CRD,CITY,AR
,CRF,CITY,CF
,CRH,CITY,AU
,CRI,CITY,BS
,CRJ,CITY,AU
,CRM,CITY,PH
,CRO,CITY,US
,CRP,CITY,US
,CRQ,CITY,BR
,CRR,CITY,AR
,CRS,CITY,US
,CRT,CITY,US
,CRU,CITY,GD
,CRV,CITY,IT
,CRW,CITY,US
,CRX,CITY,US
,CRY,CITY,AU
,CRZ,CITY,TM
,CSA,CITY,GB
,CSB,CITY,RO
,CSC,CITY,CR
,CSD,CITY,AU
,CSE,CITY,US
,CSF,CITY,FR
,CSG,CITY,US
,CSH,CITY,RU
,CSI,CITY,AU
,CSJ,CITY,VN
,CSK,CITY,SN
,CSL,CITY,US
,CSM,CITY,US
,CSN,CITY,US
,CSO,CITY,DE
,CSP,CITY,US
,CSQ,CITY,US
,CSR,CITY,CO
,CSS,CITY,BR
,CST,CITY,FJ
,CSU,CITY,BR
,CSV,CITY,US
,CSW,CITY,BR
,CSX,CITY,CN
,CSY,CITY,RU
,CSZ,CITY,AR
,CTA,CITY,IT
,CTB,CITY,US
,CTC,CITY,AR
,CTD,CITY,PA
,CTE,CITY,PA
,CTF,CITY,GT
,CTG,CITY,CO
,CTH,CITY,US
,CTI,CITY,AO
,CTJ,CITY,IT
,CTK,CITY,US
,CTL,CITY,AU
,CTM,CITY,MX
,CTN,CITY,AU
,CTO,CITY,US
,CTP,CITY,BR
,CTQ,CITY,BR
,CTR,CITY,AU
,CTT,CITY,FR
,CTU,CITY,CN
,CTW,CITY,US
,CTX,CITY,US
,CTY,CITY,US
,CTZ,CITY,US
,CUA,CITY,MX
,CUC,CITY,CO
,CUD,CITY,AU
,CUE,CITY,EC
,CUF,CITY,IT
,CUG,CITY,AU
,CUH,CITY,US
,CUI,CITY,CO
,CUJ,CITY,PH
,CUK,CITY,BZ
,CUL,CITY,MX
,CUM,CITY,VE
,CUN,CITY,MX
,CUO,CITY,CO
,CUP,CITY,VE
,CUQ,CITY,AU
,CUR,CITY,CW
,CUS,CITY,US
,CUT,CITY,AR
,CUU,CITY,MX
,CUV,CITY,VE
,CUW,CITY,US
,CUY,CITY,AU
,CUZ,CITY,PE
,CVB,CITY,PG
,CVC,CITY,AU
,CVE,CITY,CO
,CVF,CITY,FR
,CVG,CITY,US
,CVH,CITY,AR
,CVI,CITY,AR
,CVJ,CITY,MX
,CVL,CITY,PG
,CVM,CITY,MX
,CVN,CITY,US
,CVO,CITY,US
,CVQ,CITY,AU
,CVR,CITY,US
,CVT,CITY,GB
,CVU,CITY,PT
,CWB,CITY,BR
,CWC,CITY,UA
,CWG,CITY,US
,CWI,CITY,US
,CWL,CITY,GB
,CWP,CITY,PK
,CWR,CITY,AU
,CWS,CITY,US
,CWT,CITY,AU
,CWW,CITY,AU
,CWX,CITY,US
,CXA,CITY,VE
,CXB,CITY,BD
,CXC,CITY,US
,CXF,CITY,US
,CXI,CITY,KI
,CXJ,CITY,BR
,CXL,CITY,US
,CXN,CITY,SO
,CXO,CITY,US
,CXP,CITY,ID
,CXQ,CITY,AU
,CXT,CITY,AU
,CXY,CITY,BS
,CYA,CITY,HT
,CYB,CITY,KY
,CYC,CITY,BZ
,CYE,CITY,US
,CYF,CITY,US
,CYG,CITY,AU
,CYI,CITY,TW
,CYL,CITY,HN
,CYM,CITY,US
,CYO,CITY,CU
,CYP,CITY,PH
,CYR,CITY,UY
,CYS,CITY,US
,CYT,CITY,US
,CYU,CITY,PH
,CYW,CITY,MX
,CYX,CITY,RU
,CYZ,CITY,PH
,CZA,CITY,MX
,CZB,CITY,BR
,CZC,CITY,US
,CZE,CITY,VE
,CZF,CITY,US
,CZH,CITY,BZ
,CZJ,CITY,PA
,CZK,CITY,US
,CZL,CITY,DZ
,CZM,CITY,MX
,CZN,CITY,US
,CZO,CITY,US
,CZP,CITY,US
,CZS,CITY,BR
,CZT,CITY,US
,CZU,CITY,CO
,CZW,CITY,PL
,CZX,CITY,CN
,CZY,CITY,AU
,CZZ,CITY,US
,DAA,CITY,US
,DAB,CITY,US
,DAC,CITY,BD
,DAD,CITY,VN
,DAF,CITY,PG
,DAG,CITY,US
,DAH,CITY,YE
,DAJ,CITY,AU
,DAK,CITY,EG
,DAM,CITY,SY
,DAN,CITY,US
,DAO,CITY,PG
,DAP,CITY,NP
,DAR,CITY,TZ
,DAS,CITY,CA
,DAT,CITY,CN
,DAU,CITY,PG
,DAV,CITY,PA
,DAX,CITY,CN
,DAY,CITY,US
,DAZ,CITY,AF
,DBA,CITY,PK
,DBB,CITY,EG
,DBD,CITY,IN
,DBM,CITY,ET
,DBN,CITY,US
,DBO,CITY,AU
,DBP,CITY,PG
,DBQ,CITY,US
,DBS,CITY,US
,DBT,CITY,ET
,DBU,CITY,LK
,DBV,CITY,HR
,DBY,CITY,AU
,DCI,CITY,IT
,DCK,CITY,US
,DCM,CITY,FR
,DCP,CITY,CA
,DCR,CITY,US
,DCT,CITY,BS
,DCU,CITY,US
,DCY,CITY,CN
,DDC,CITY,US
,DDG,CITY,CN
,DDI,CITY,AU
,DDM,CITY,PG
,DDN,CITY,AU
,DDP,CITY,PR
,DDU,CITY,PK
,DEA,CITY,PK
,DEB,CITY,HU
,DEC,CITY,US
,DED,CITY,IN
,DEE,CITY,RU
,DEF,CITY,IR
,DEH,CITY,US
,DEI,CITY,SC
,DEL,CITY,IN
,DEM,CITY,ET
,DEN,CITY,US
,DEO,CITY,US
,DEP,CITY,IN
,DER,CITY,PG
,DES,CITY,SC
,DEY,CITY,CN
,DEZ,CITY,SY
,DFI,CITY,US
,DFP,CITY,AU
,DFW,CITY,US
,DGA,CITY,BZ
,DGB,CITY,US
,DGC,CITY,ET
,DGD,CITY,AU
,DGE,CITY,AU
,DGF,CITY,CA
,DGG,CITY,PG
,DGK,CITY,MZ
,DGM,CITY,LK
,DGN,CITY,US
,DGO,CITY,MX
,DGP,CITY,LV
,DGR,CITY,NZ
,DGT,CITY,PH
,DGU,CITY,BF
,DGW,CITY,US
,DHA,CITY,SA
,DHB,CITY,US
,DHD,CITY,AU
,DHI,CITY,NP
,DHL,CITY,YE
,DHM,CITY,IN
,DHN,CITY,US
,DHO,CITY,CA
,DHR,CITY,NL
,DHT,CITY,US
,DIB,CITY,IN
,DIE,CITY,MG
,DIG,CITY,CN
,DIJ,CITY,FR
,DIK,CITY,US
,DIL,CITY,TL
,DIM,CITY,CI
,DIN,CITY,VN
,DIO,CITY,US
,DIP,CITY,BF
,DIQ,CITY,BR
,DIR,CITY,ET
,DIS,CITY,CG
,DIU,CITY,IN
,DIV,CITY,CI
,DIW,CITY,LK
,DIY,CITY,TR
,DJA,CITY,BJ
,DJB,CITY,ID
,DJE,CITY,TN
,DJG,CITY,DZ
,DJJ,CITY,ID
,DJM,CITY,CG
,DJN,CITY,US
,DJO,CITY,CI
,DJU,CITY,IS
,DKA,CITY,NG
,DKI,CITY,AU
,DKK,CITY,US
,DKL,CITY,CA
,DKR,CITY,SN
,DKS,CITY,RU
,DKV,CITY,AU
,DLA,CITY,CM
,DLB,CITY,PG
,DLC,CITY,CN
,DLE,CITY,FR
,DLG,CITY,US
,DLH,CITY,US
,DLI,CITY,VN
,DLK,CITY,AU
,DLL,CITY,US
,DLM,CITY,TR
,DLN,CITY,US
,DLO,CITY,US
,DLS,CITY,US
,DLU,CITY,CN
,DLV,CITY,AU
,DLY,CITY,VU
,DLZ,CITY,MN
,DMB,CITY,KZ
,DMD,CITY,AU
,DMM,CITY,SA
,DMN,CITY,US
,DMO,CITY,US
,DMR,CITY,YE
,DMT,CITY,BR
,DMU,CITY,IN
,DNB,CITY,AU
,DND,CITY,GB
,DNF,CITY,LY
,DNG,CITY,AU
,DNH,CITY,CN
,DNI,CITY,SD
,DNK,CITY,UA
,DNM,CITY,AU
,DNN,CITY,US
,DNO,CITY,BR
,DNP,CITY,NP
,DNQ,CITY,AU
,DNR,CITY,FR
,DNS,CITY,US
,DNU,CITY,PG
,DNV,CITY,US
,DNX,CITY,SD
,DNZ,CITY,TR
,DOA,CITY,MG
,DOB,CITY,ID
,DOC,CITY,GB
,DOD,CITY,TZ
,DOE,CITY,SR
,DOF,CITY,US
,DOG,CITY,SD
,DOH,CITY,QA
,DOI,CITY,PG
,DOK,CITY,UA
,DOL,CITY,FR
,DOM,CITY,DM
,DON,CITY,GT
,DOO,CITY,PG
,DOP,CITY,NP
,DOR,CITY,BF
,DOS,CITY,PG
,DOU,CITY,BR
,DOV,CITY,US
,DOX,CITY,AU
,DOY,CITY,CN
,DPE,CITY,FR
,DPG,CITY,US
,DPK,CITY,US
,DPL,CITY,PH
,DPO,CITY,AU
,DPS,CITY,ID
,DPU,CITY,PG
,DQA,CITY,CN
,DRA,CITY,US
,DRB,CITY,AU
,DRC,CITY,AO
,DRD,CITY,AU
,DRE,CITY,US
,DRF,CITY,US
,DRG,CITY,US
,DRH,CITY,ID
,DRI,CITY,US
,DRJ,CITY,SR
,DRK,CITY,CR
,DRN,CITY,AU
,DRO,CITY,US
,DRR,CITY,AU
,DRS,CITY,DE
,DRT,CITY,US
,DRU,CITY,US
,DRV,CITY,MV
,DRW,CITY,AU
,DRY,CITY,AU
,DSA,CITY,GB
,DSC,CITY,CM
,DSD,CITY,GP
,DSE,CITY,ET
,DSG,CITY,PH
,DSI,CITY,US
,DSK,CITY,PK
,DSM,CITY,US
,DSN,CITY,CN
,DSO,CITY,KP
,DSV,CITY,US
,DTA,CITY,US
,DTD,CITY,ID
,DTE,CITY,PH
,DTH,CITY,US
,DTI,CITY,BR
,DTL,CITY,US
,DTM,CITY,DE
,DTR,CITY,US
,DTT,CITY,US
,DUA,CITY,US
,DUB,CITY,IE
,DUC,CITY,US
,DUD,CITY,NZ
,DUE,CITY,AO
,DUF,CITY,US
,DUG,CITY,US
,DUI,CITY,DE
,DUJ,CITY,US
,DUK,CITY,ZA
,DUM,CITY,ID
,DUN,CITY,GL
,DUQ,CITY,CA
,DUR,CITY,ZA
,DUS,CITY,DE
,DUT,CITY,US
,DVD,CITY,MG
,DVK,CITY,CA
,DVL,CITY,US
,DVN,CITY,US
,DVO,CITY,PH
,DVP,CITY,AU
,DVR,CITY,AU
,DWA,CITY,MW
,DWB,CITY,MG
,DWD,CITY,SA
,DWR,CITY,AF
,DXB,CITY,AE
,DXD,CITY,AU
,DXR,CITY,US
,DYA,CITY,AU
,DYG,CITY,CN
,DYL,CITY,US
,DYM,CITY,AU
,DYR,CITY,RU
,DYU,CITY,TJ
,DYW,CITY,AU
,DZA,CITY,YT
,DZI,CITY,CO
,DZN,CITY,KZ
,DZO,CITY,UY
,DZU,CITY,CN
,EAA,CITY,US
,EAB,CITY,YE
,EAE,CITY,VU
,EAL,CITY,MH
,EAM,CITY,SA
,EAN,CITY,US
,EAP,CITY,CH
,EAR,CITY,US
,EAS,CITY,ES
,EAT,CITY,US
,EAU,CITY,US
,EBA,CITY,IT
,EBB,CITY,UG
,EBD,CITY,SD
,EBG,CITY,CO
,EBH,CITY,DZ
,EBJ,CITY,DK
,EBL,CITY,IQ
,EBM,CITY,TN
,EBN,CITY,MH
,EBO,CITY,MH
,EBS,CITY,US
,EBU,CITY,FR
,EBW,CITY,CM
,ECA,CITY,US
,ECG,CITY,US
,ECH,CITY,AU
,ECN,CITY,CY
,ECO,CITY,CO
,ECR,CITY,CO
,ECS,CITY,US
,EDA,CITY,US
,EDB,CITY,SD
,EDD,CITY,AU
,EDE,CITY,US
,EDG,CITY,US
,EDI,CITY,GB
,EDK,CITY,US
,EDL,CITY,KE
,EDM,CITY,FR
,EDO,CITY,TR
,EDQ,CITY,HN
,EDR,CITY,AU
,EDW,CITY,US
,EED,CITY,US
,EEK,CITY,US
,EEL,CITY,ES
,EEN,CITY,US
,EFB,CITY,US
,EFG,CITY,PG
,EFK,CITY,US
,EFL,CITY,GR
,EFO,CITY,US
,EFW,CITY,US
,EGA,CITY,PG
,EGC,CITY,FR
,EGE,CITY,US
,EGL,CITY,ET
,EGM,CITY,SB
,EGN,CITY,SD
,EGO,CITY,RU
,EGP,CITY,US
,EGS,CITY,IS
,EGV,CITY,US
,EGX,CITY,US
,EHL,CITY,AR
,EHM,CITY,US
,EHT,CITY,US
,EIA,CITY,PG
,EIB,CITY,DE
,EIE,CITY,RU
,EIH,CITY,AU
,EIK,CITY,RU
,EIN,CITY,NL
,EIS,CITY,VG
,EIY,CITY,IL
,EJA,CITY,CO
,EJH,CITY,SA
,EJT,CITY,MH
,EKA,CITY,US
,EKB,CITY,KZ
,EKD,CITY,AU
,EKE,CITY,GY
,EKI,CITY,US
,EKN,CITY,US
,EKO,CITY,US
,EKS,CITY,RU
,EKT,CITY,SE
,EKX,CITY,US
,ELA,CITY,US
,ELB,CITY,CO
,ELC,CITY,AU
,ELD,CITY,US
,ELE,CITY,PA
,ELF,CITY,SD
,ELG,CITY,DZ
,ELH,CITY,BS
,ELI,CITY,US
,ELJ,CITY,CO
,ELK,CITY,US
,ELL,CITY,ZA
,ELM,CITY,US
,ELN,CITY,US
,ELO,CITY,AR
,ELP,CITY,US
,ELQ,CITY,SA
,ELR,CITY,ID
,ELS,CITY,ZA
,ELT,CITY,EG
,ELU,CITY,DZ
,ELV,CITY,US
,ELW,CITY,US
,ELX,CITY,VE
,ELY,CITY,US
,ELZ,CITY,US
,EMD,CITY,AU
,EME,CITY,DE
,EMG,CITY,ZA
,EMI,CITY,PG
,EMK,CITY,US
,EML,CITY,CH
,EMM,CITY,US
,EMN,CITY,MR
,EMO,CITY,PG
,EMP,CITY,US
,EMS,CITY,PG
,EMT,CITY,US
,EMX,CITY,AR
,EMY,CITY,EG
,ENA,CITY,US
,ENB,CITY,AU
,ENE,CITY,ID
,ENF,CITY,FI
,ENH,CITY,CN
,ENI,CITY,PH
,ENJ,CITY,GT
,ENK,CITY,GB
,ENL,CITY,US
,ENN,CITY,US
,ENO,CITY,PY
,ENQ,CITY,HN
,ENS,CITY,NL
,ENT,CITY,MH
,ENU,CITY,NG
,ENV,CITY,US
,ENW,CITY,US
,ENY,CITY,CN
,EOI,CITY,GB
,EOK,CITY,US
,EOR,CITY,VE
,EOS,CITY,US
,EOZ,CITY,VE
,EPA,CITY,AR
,EPG,CITY,US
,EPH,CITY,US
,EPI,CITY,VU
,EPL,CITY,FR
,EPN,CITY,CG
,EPR,CITY,AU
,EPS,CITY,DO
,EPT,CITY,PG
,EPU,CITY,EE
,EQS,CITY,AR
,ERA,CITY,SO
,ERB,CITY,AU
,ERC,CITY,TR
,ERD,CITY,UA
,ERE,CITY,PG
,ERF,CITY,DE
,ERG,CITY,RU
,ERH,CITY,MA
,ERI,CITY,US
,ERL,CITY,CN
,ERM,CITY,BR
,ERN,CITY,BR
,ERO,CITY,US
,ERQ,CITY,AU
,ERR,CITY,US
,ERT,CITY,MN
,ERU,CITY,PG
,ERV,CITY,US
,ERZ,CITY,TR
,ESA,CITY,PG
,ESC,CITY,US
,ESD,CITY,US
,ESE,CITY,MX
,ESG,CITY,PY
,ESH,CITY,GB
,ESI,CITY,BR
,ESK,CITY,TR
,ESL,CITY,RU
,ESM,CITY,EC
,ESN,CITY,US
,ESO,CITY,US
,ESP,CITY,US
,ESR,CITY,CL
,ESS,CITY,DE
,EST,CITY,US
,ESU,CITY,MA
,ESW,CITY,US
,ETB,CITY,US
,ETD,CITY,AU
,ETE,CITY,ET
,ETH,CITY,IL
,ETN,CITY,US
,ETR,CITY,EC
,ETS,CITY,US
,ETZ,CITY,FR
,EUA,CITY,TO
,EUC,CITY,AU
,EUE,CITY,US
,EUF,CITY,US
,EUG,CITY,US
,EUM,CITY,DE
,EUN,CITY,MA
,EUO,CITY,CO
,EUQ,CITY,PH
,EUX,CITY,BQ
,EVA,CITY,US
,EVD,CITY,AU
,EVE,CITY,NO
,EVG,CITY,SE
,EVH,CITY,AU
,EVM,CITY,US
,EVN,CITY,AM
,EVV,CITY,US
,EVW,CITY,US
,EVX,CITY,FR
,EWB,CITY,US
,EWD,CITY,US
,EWE,CITY,ID
,EWI,CITY,ID
,EWK,CITY,US
,EWN,CITY,US
,EWO,CITY,CG
,EWR,CITY,US
,EXI,CITY,US
,EXM,CITY,AU
,EXT,CITY,GB
,EYK,CITY,RU
,EYL,CITY,ML
,EYP,CITY,CO
,EYR,CITY,US
,EYS,CITY,KE
,EYW,CITY,US
,EZS,CITY,TR
,EZV,CITY,RU
,FAA,CITY,GN
,FAB,CITY,GB
,FAC,CITY,PF
,FAE,CITY,FO
,FAF,CITY,US
,FAG,CITY,IS
,FAH,CITY,AF
,FAI,CITY,US
,FAJ,CITY,PR
,FAK,CITY,US
,FAL,CITY,US
,FAM,CITY,US
,FAO,CITY,PT
,FAQ,CITY,PG
,FAR,CITY,US
,FAS,CITY,IS
,FAT,CITY,US
,FAU,CITY,OM
,FAV,CITY,PF
,FAY,CITY,US
,FAZ,CITY,IR
,FBA,CITY,BR
,FBD,CITY,AF
,FBE,CITY,BR
,FBG,CITY,US
,FBL,CITY,US
,FBM,CITY,CD
,FBR,CITY,US
,FBS,CITY,US
,FBY,CITY,US
,FCA,CITY,US
,FCB,CITY,ZA
,FCN,CITY,DE
,FCY,CITY,US
,FDE,CITY,NO
,FDF,CITY,MQ
,FDH,CITY,DE
,FDK,CITY,US
,FDR,CITY,US
,FDU,CITY,CD
,FDY,CITY,US
,FEA,CITY,GB
,FEB,CITY,NP
,FEC,CITY,BR
,FEG,CITY,UZ
,FEJ,CITY,BR
,FEK,CITY,CI
,FEL,CITY,DE
,FEN,CITY,BR
,FEP,CITY,US
,FES,CITY,ES
,FET,CITY,US
,FEZ,CITY,MA
,FFA,CITY,US
,FFD,CITY,GB
,FFL,CITY,US
,FFM,CITY,US
,FFT,CITY,US
,FFU,CITY,CL
,FGD,CITY,MR
,FGL,CITY,NZ
,FGR,CITY,ES
,FGU,CITY,PF
,FHU,CITY,US
,FHZ,CITY,PF
,FIC,CITY,US
,FID,CITY,US
,FIE,CITY,GB
,FIG,CITY,GN
,FIH,CITY,CD
,FIK,CITY,AU
,FIL,CITY,US
,FIN,CITY,PG
,FIV,CITY,US
,FIZ,CITY,AU
,FJR,CITY,AE
,FKB,CITY,DE
,FKI,CITY,CD
,FKJ,CITY,JP
,FKL,CITY,US
,FKN,CITY,US
,FKQ,CITY,ID
,FKS,CITY,JP
,FLA,CITY,CO
,FLB,CITY,BR
,FLC,CITY,AU
,FLD,CITY,US
,FLF,CITY,DE
,FLH,CITY,GB
,FLI,CITY,IS
,FLJ,CITY,US
,FLL,CITY,US
,FLM,CITY,PY
,FLN,CITY,BR
,FLO,CITY,US
,FLP,CITY,US
,FLR,CITY,IT
,FLS,CITY,AU
,FLT,CITY,US
,FLV,CITY,US
,FLW,CITY,PT
,FLY,CITY,AU
,FMA,CITY,AR
,FMC,CITY,US
,FME,CITY,US
,FMG,CITY,CR
,FMH,CITY,US
,FMI,CITY,CD
,FMM,CITY,DE
,FMN,CITY,US
,FMO,CITY,DE
,FMS,CITY,US
,FMU,CITY,US
,FMY,CITY,US
,FNA,CITY,SL
,FNB,CITY,DE
,FNC,CITY,PT
,FNE,CITY,PG
,FNG,CITY,BF
,FNH,CITY,ET
,FNI,CITY,FR
,FNJ,CITY,KP
,FNK,CITY,US
,FNL,CITY,US
,FNR,CITY,US
,FNT,CITY,US
,FNU,CITY,IT
,FOA,CITY,GB
,FOB,CITY,US
,FOC,CITY,CN
,FOD,CITY,US
,FOG,CITY,IT
,FOK,CITY,US
,FOM,CITY,CM
,FON,CITY,CR
,FOO,CITY,ID
,FOP,CITY,US
,FOR,CITY,BR
,FOS,CITY,AU
,FOT,CITY,AU
,FOU,CITY,GA
,FOX,CITY,US
,FOY,CITY,LR
,FPO,CITY,BS
,FPR,CITY,US
,FPY,CITY,US
,FRA,CITY,DE
,FRB,CITY,AU
,FRC,CITY,BR
,FRD,CITY,US
,FRE,CITY,SB
,FRG,CITY,US
,FRH,CITY,US
,FRI,CITY,US
,FRK,CITY,SC
,FRL,CITY,IT
,FRM,CITY,US
,FRN,CITY,US
,FRO,CITY,NO
,FRP,CITY,US
,FRQ,CITY,PG
,FRR,CITY,US
,FRS,CITY,GT
,FRT,CITY,CL
,FRU,CITY,KG
,FRW,CITY,BW
,FRY,CITY,US
,FRZ,CITY,DE
,FSC,CITY,FR
,FSD,CITY,US
,FSI,CITY,US
,FSK,CITY,US
,FSL,CITY,AU
,FSM,CITY,US
,FSN,CITY,US
,FSP,CITY,PM
,FSS,CITY,GB
,FST,CITY,US
,FSU,CITY,US
,FSZ,CITY,JP
,FTA,CITY,VU
,FTE,CITY,AR
,FTI,CITY,AS
,FTK,CITY,US
,FTL,CITY,US
,FTU,CITY,MG
,FTW,CITY,US
,FTX,CITY,CG
,FUB,CITY,PG
,FUE,CITY,ES
,FUG,CITY,CN
,FUJ,CITY,JP
,FUK,CITY,JP
,FUL,CITY,US
,FUM,CITY,PG
,FUN,CITY,TV
,FUO,CITY,CN
,FUT,CITY,WF
,FVL,CITY,AU
,FVM,CITY,MV
,FVR,CITY,AU
,FWA,CITY,US
,FWL,CITY,US
,FWM,CITY,GB
,FXM,CITY,US
,FXO,CITY,MZ
